DBRECORDID,TITLE,ABSTRACT,LANGUAGE,MESH,CHEM
M4388644,['The survival time for different bacteria in various transport media.'],,['eng'],"['Bacteria/isolation & purification', 'Bacteriological Techniques', 'Clostridium/isolation & purification', 'Corynebacterium diphtheriae/isolation & purification', 'Culture Media', 'Enterobacteriaceae/isolation & purification', 'Haemophilus/isolation & purification', 'Humans', 'Listeria monocytogenes/isolation & purification', 'Neisseria/isolation & purification', 'Pasteurella/isolation & purification', 'Preservation, Biological', 'Pseudomonas aeruginosa/isolation & purification', 'Staphylococcus/isolation & purification', 'Streptococcus/isolation & purification', 'Streptococcus pneumoniae/isolation & purification', 'Temperature', 'Vibrio/isolation & purification']",['Culture Media']
M4388816,['Rehabilitation und Prognose des Parkinson-Syndroms.'],,['ger'],"['Humans', 'Parkinson Disease/complications', 'Parkinson Disease/diagnosis', 'Parkinson Disease/drug therapy', 'Parkinson Disease/rehabilitation', 'Parkinson Disease/surgery', 'Parkinson Disease, Postencephalitic/rehabilitation', 'Prognosis']",
M4393135,['Om traethed.'],,['dan'],"['Fatigue', 'Humans', 'Mental Fatigue', 'Stress, Psychological']",
M4393558,['Capacité de travail des femmes exposées à une fatique professionnelle essentiellement nerveuse (incidences des affections de la sphère génitale)'],,['fre'],"['Disability Evaluation', 'Female', 'Genital Diseases, Female/complications', 'Humans', 'Mental Fatigue/etiology', 'Occupational Diseases/etiology', 'Sex Factors']",
M4395901,['Aspirin polymorphism questioned.'],,['eng'],"['Aspirin', 'Crystallization']",['Aspirin (R16CO5Y76E)']
M4396432,['Bacterial and viral throat flora. Comparison of findings in children with acute upper respiratory tract disease and in healthy controls during winter.'],,['eng'],"['Adenoviridae/isolation & purification', 'Adolescent', 'Bacteria/isolation & purification', 'Child', 'Child, Preschool', 'Corynebacterium/isolation & purification', 'Enterobacteriaceae/isolation & purification', 'Haemophilus/isolation & purification', 'Haemophilus influenzae/isolation & purification', 'Herpesviridae/isolation & purification', 'Humans', 'Neisseria/isolation & purification', 'Orthomyxoviridae/isolation & purification', 'Pharynx/microbiology', 'Prospective Studies', 'Pseudomonas aeruginosa/isolation & purification', 'Respiratory Syncytial Viruses/isolation & purification', 'Respiratory Tract Infections/microbiology', 'Respirovirus/isolation & purification', 'Rhinovirus/isolation & purification', 'Seasons', 'Staphylococcus/isolation & purification', 'Streptococcal Infections/diagnosis', 'Streptococcus/isolation & purification', 'Streptococcus pneumoniae/isolation & purification', 'Virus Diseases/diagnosis', 'Viruses/isolation & purification']",
M4409711,['Hoher Ileus und Pankreatitis-Amylase und tributyrinspaltendes Enzymsystem (TSE)'],,['ger'],"['Administration, Oral', 'Amylases/blood', 'Animals', 'Butyrates/metabolism', 'Female', 'Injections, Intravenous', 'Intestinal Obstruction/complications', 'Intestinal Obstruction/enzymology', 'Intestinal Obstruction/etiology', 'Jejunum/physiology', 'Ligation', 'Lipase/blood', 'Male', 'Oils/administration & dosage', 'Pancreatitis/enzymology', 'Pancreatitis/etiology', 'Rats']","['Butyrates', 'Oils', 'Lipase (EC 3.1.1.3)', 'Amylases (EC 3.2.1.-)']"
M4432900,['Life-threatening epistaxis associated with pregnancy.'],,['eng'],"['Adult', 'Blood Transfusion', 'Cesarean Section', 'Epistaxis/complications', 'Female', 'Heart Arrest/complications', 'Humans', 'Hypertension/complications', 'Postoperative Complications', 'Pregnancy', 'Pregnancy Complications, Cardiovascular', 'Pregnancy Trimester, Third', 'Surgical Wound Dehiscence/complications']",
M4435636,['[Selection of the first class of the Medical School of Ben-Gurion University of the Negev].'],,['heb'],"['Humans', 'Israel', 'Schools, Medical', 'Students, Medical']",
M4441356,['Untersuchung über den Zusammenhang zwischen Wäscheweichspülmitteln und Windeldermatitis bei Säuglingen'],,['ger'],"['Age Factors', 'Candidiasis/physiopathology', 'Dermatitis/physiopathology', 'Detergents/adverse effects', 'Diaper Rash/chemically induced', 'Female', 'Humans', 'Hypersensitivity/physiopathology', 'Infant', 'Male', 'Sex Factors', 'Skin/physiopathology', 'Water Softening']",['Detergents']
M4442115,"['Investigations on the thyroid gland of embryonic, larval and adult Ichthyophis glutinosus and Ichthyophis kohtaoensis (Gymnophiona, Amphibia). Histology, fine structure and studies with radioactive iodide (I131).']",,['eng'],"['Amphibians/embryology', 'Amphibians/growth & development', 'Animals', 'Cell Count', 'Cell Differentiation', 'Iodine Radioisotopes', 'Larva', 'Metamorphosis, Biological', 'Microscopy, Electron', 'Temperature', 'Thyroid Gland/cytology', 'Thyroid Gland/growth & development', 'Thyroid Gland/metabolism', 'Thyroid Gland/ultrastructure']",['Iodine Radioisotopes']
M4452104,['Dysphagia lusoria'],,['cze'],"['Aorta/abnormalities', 'Deglutition Disorders/etiology', 'Esophageal Diseases/complications', 'Female', 'Humans']",
M4456206,['Osteopatia iperostotica sclerotizzante multipla di Camurati-Engelmann'],,['ita'],"['Child, Preschool', 'Diagnosis, Differential', 'Exostoses', 'Humans', 'Male', 'Muscular Dystrophies', 'Osteosclerosis/diagnosis', 'Osteosclerosis/diagnostic imaging', 'Radiography', 'Syndrome']",
M4459665,['Die Hygiene-Kommission im Kreiskrankenhaus* Ein Erfahrungsbericht'],,['ger'],"['Air Conditioning', 'Air Microbiology', 'Cross Infection/prevention & control', 'Disinfection', 'Germany, West', 'Hospital Planning', 'Humans', 'Hygiene', 'Operating Rooms']",
M4467188,['The parasites of fish in Loch Leven.'],,['eng'],"['Acanthocephala/isolation & purification', 'Animals', 'Cestoda/isolation & purification', 'Eukaryota/isolation & purification', 'Fishes/parasitology', 'Ireland', 'Mollusca/isolation & purification', 'Nematoda/isolation & purification', 'Trematoda/isolation & purification', 'Trout/parasitology']",
M4471478,['La fatique professionnelle du chirurgien dentiste.'],,['fre'],"['Dentists', 'Fatigue/etiology', 'Fatigue/psychology', 'Humans', 'Noise', 'Occupational Diseases/etiology', 'Posture', 'Vision Disorders/complications']",
M4479571,['Schlafentzugsbehandlung endogener Depression. 2. Mitteilung: Vergleich psychopathologischer und biochemischer parameter'],,['ger'],"['Circadian Rhythm', 'Depression/therapy', 'Depression/urine', 'Dopamine/metabolism', 'Dopamine/urine', 'Humans', 'Norepinephrine/metabolism', 'Norepinephrine/urine', 'Sleep Deprivation', 'Vanilmandelic Acid/metabolism', 'Vanilmandelic Acid/urine']","['Vanilmandelic Acid (55-10-7)', 'Dopamine (VTD58H1Z2X)', 'Norepinephrine (X4W3ENH1CV)']"
M4480726,['Putting the health in the health institution.'],,['eng'],"['Health', 'Health Facilities', 'Patients']",
M4481005,['Nursing care of patients with pacemakers.'],,['eng'],"['Nursing', 'Pacemaker, Artificial/nursing']",
M4481190,"[""L'usage du cannabis.""]",,['fre'],['Cannabis'],
M4481267,['Neu: Team und Tutorin.'],,['ger'],"['Nursing, Supervisory', 'Nursing, Team']",
M4482145,['The school nurse and the school health program.'],,['eng'],"['Connecticut', 'School Health Services', 'School Nursing']",
M4482167,"[""The nurse's role in health care delivery systems.""]",,['eng'],"['Delivery of Health Care', 'Nursing', 'Primary Health Care']",
M4482301,"[""Le Coeur, au coeur de la santé. I. A Göteborg, les hommes nés en 1913 au coeur d'une étude approfondié.""]",,['fre'],"['Heart Diseases/prevention & control', 'Sweden']",
M4482421,['Special care for the patient who has a breast biopsy or mastectomy.'],,['eng'],"['Biopsy/nursing', 'Breast Neoplasms/pathology', 'Breast Neoplasms/surgery', 'Exercise Therapy', 'Female', 'Health Education', 'Humans', 'Mastectomy/nursing', 'Nurse-Patient Relations', 'Postoperative Care', 'Preoperative Care']",
M4482546,['Erfahrungen mit dem Schichtdienst.'],,['ger'],"['Germany, West', 'Nursing Service, Hospital']",
M4483184,['The school nurse--as an educator and counselor.'],,['eng'],"['Health Education', 'School Nursing', 'Teaching']",
M4483855,['[Midwives in India].'],,['jpn'],"['India', 'Midwifery']",
M4484095,['[Report from a beginning midwife: the busy and eventful first year].'],,['jpn'],['Midwifery'],
M4484094,['[Report from a beginning midwife: a novice midwife in a new hospital].'],,['jpn'],"['Hospital Departments', 'Midwifery']",
M4484096,['[Report from a beginning midwife: cold reality and a novice midwife].'],,['jpn'],['Midwifery'],
M4484097,['Report from a beginning midwife: experience in the hinterland.'],,['jpn'],"['Japan', 'Midwifery', 'Rural Health']",
M4484099,['[Report by a student midwife. 1. Assisting at delivery].'],,['jpn'],"['Delivery, Obstetric', 'Midwifery/education']",
M4484104,['[Professional awareness of the midwife].'],,['jpn'],['Midwifery'],
M4485688,['Ammattiryhmien jyrkistä rejoista päästävä.'],,['fin'],"['Health Manpower', 'Nursing, Team', 'Patient Care Team']",
M4485728,['The adult with acute leukemia.'],,['eng'],"['Acute Disease', 'Adult', 'Anemia/therapy', 'Antineoplastic Agents/therapeutic use', 'Bacterial Infections/prevention & control', 'Hemorrhage/therapy', 'Humans', 'Leukemia/drug therapy', 'Leukemia/nursing', 'Leukemia/therapy']",['Antineoplastic Agents']
M4485761,['The independence of nursing.'],,['eng'],['Nursing'],
M4486409,['Esperanto tuo ystäviä.'],,['fin'],"['Education, Continuing', 'Language', 'Retirement']",
M4487280,['[Basis of clinical nursing. 8].'],,['jpn'],"['Nursing', 'Nursing Care']",
M4487770,['Multiple Sklerose.'],,['ger'],['Multiple Sclerosis'],
M4488198,"['Aspirin, the pain killer.']",,['eng'],"['Aspirin/therapeutic use', 'Pain/drug therapy']",['Aspirin (R16CO5Y76E)']
M4488771,['[Nursing of patients with myxedema due to primary hypothyroidism].'],,['jpn'],"['Hypothyroidism/nursing', 'Myxedema/nursing']",
M4489690,['Marriage.'],,['eng'],"['Divorce', 'Marriage']",
M4490168,['Gruppepleje.'],,['dan'],"['Nursing, Team']",
M4490579,['[Clinical experience of a novice midwife].'],,['jpn'],['Midwifery'],
M4491343,"[""L'aspirine ou acide acétylsalicylique.""]",,['fre'],['Aspirin'],['Aspirin (R16CO5Y76E)']
M4491413,['[the midwife and medicine. Discussion].'],,['jpn'],"['Medicine', 'Midwifery']",
M4491589,['Die Bauchlage bei Säuglingen - Vorteil oder Nachteil.'],,['ger'],"['Child Development', 'Infant Care', 'Posture']",
M4492288,['Editorial: The advent of the nurse practitioner.'],,['eng'],['Nurse Practitioners'],
M4492298,['[The status of midwives].'],,['jpn'],"['Japan', 'Midwifery', 'Social Class']",
M4492301,['[Suggestions to midwives. Their missions and responsibility].'],,['jpn'],"['Midwifery', 'Role']",
M4493338,"[""Male midwives--a midwife's point of view.""]",,['eng'],"['England', 'Midwifery', 'Nurses, Male/utilization', 'Nursing']",
M4493406,['Depression. A midwife remembers her own horrifying experience of postnatal depression.'],,['eng'],"['Depression', 'Female', 'Humans', 'Midwifery', 'Nursing', 'Pregnancy', 'Puerperal Disorders']",
M4493438,['Intensive nursing care.'],,['eng'],"['Intensive Care Units', 'Nursing', 'Nursing Care', 'Nursing, Supervisory']",
M4493721,['Aus der Pflegepraxis: Endotracheales Absaugen.'],,['ger'],"['Drainage', 'Intubation, Intratracheal', 'Nursing', 'Nursing Care', 'Tracheotomy']",
M4494829,['The nursing care of the diabetic.'],,['eng'],"['Diabetes Mellitus/nursing', 'Nursing']",
M4494931,['Dekubitusverhütung'],,['ger'],['Pressure Ulcer/prevention & control'],
M4495576,"['Stellungsnahme zum Artikel ""Bauchlage""']",,['ger'],"['Abdomen', 'Child Development', 'Humans', 'Infant', 'Posture']",
M4495578,['Säuglings-Entwicklung: für und wider die Bauchlage'],,['ger'],"['Abdomen', 'Child Development', 'Humans', 'Infant', 'Posture']",
M4496044,['Affaires de coeur'],,['fre'],"['Cardiovascular Diseases', 'Heart/physiology', 'Heart Diseases']",
M4496101,['Breast surgery demands sympathetic nursing.'],,['eng'],"['Mastectomy', 'Nurse-Patient Relations', 'Physical Therapy Modalities', 'Rehabilitation']",
M4496688,['The school nurse in the school health programme.'],,['eng'],"['Jamaica', 'School Health Services', 'School Nursing']",
M4497353,['Nieuw type watermatras als anti-decubitus middel'],,['dut'],"['Beds', 'Humans', 'Pressure Ulcer/prevention & control', 'Water']",['Water (059QF0KO0R)']
M4497483,['Creativity and commitment in nursing.'],,['eng'],"['Creativity', 'Nursing']",
M4497763,['[Talking with patients].'],,['jpn'],"['Communication', 'Humans', 'Nurse-Patient Relations', 'Verbal Behavior']",
M4498379,['Blutgasanalyse'],,['ger'],"['Acid-Base Equilibrium', 'Blood Gas Analysis', 'Humans', 'Hydrogen-Ion Concentration']",
M4499823,['A.N.A. and the professional nurse.'],,['eng'],"[""American Nurses' Association"", 'Nurses', 'Professional Practice', 'United States']",
M4503183,"[""There's more to prevention than brushing and flossing.""]",,['eng'],"['Diet', 'Preventive Dentistry', 'Toothbrushing']",
M4505868,['Die Lamina dura alveoli dentis bei renaler Osteopathie.'],,['ger'],"['Adolescent', 'Adult', 'Alveolar Process/diagnostic imaging', 'Female', 'Humans', 'Hyperparathyroidism', 'Kidney Failure, Chronic', 'Male', 'Middle Aged', 'Oral Manifestations', 'Periodontitis/diagnostic imaging', 'Radiography']",
M4509589,['[A study on school nurses].'],,['kor'],"['Korea', 'School Nursing', 'Statistics as Topic']",
M4510246,['Flossing--does it really work?'],,['eng'],"['Dental Devices, Home Care', 'Oral Hygiene']",
M4510378,['Lingual flossing.'],,['eng'],"['Dental Devices, Home Care', 'Oral Hygiene']",
M4511121,"['Zur Theorie des ""Teams.']",,['ger'],"['Patient Care Team', 'Practice Management, Dental']",
M4511212,['Det odontologiske team.'],,['dan'],"['Dental Care', 'Interprofessional Relations', 'Patient Care Team']",
M4512052,['[The school nurses--the ideal and the reality].'],,['kor'],['School Nursing'],
M4512053,['[The school nurses and their problems].'],,['kor'],"['Korea', 'School Nursing']",
M4517998,"['Editorials: Team, team, team.']",,['eng'],"['Group Practice', 'New Jersey', 'Patient Care Team']",
M4519780,['Cystic fibrosis.'],,['eng'],"['Cystic Fibrosis', 'Oral Manifestations']",
M4521528,['The toxicology of aspirin.'],,['eng'],"['Accidents, Home', 'Adult', 'Aspirin/poisoning', 'Child', 'Humans']",['Aspirin (R16CO5Y76E)']
M4522935,['Isolation and classification of anaerobic bacteria from intact pulp chambers of non-vital teeth in man.'],,['eng'],"['Actinomyces/isolation & purification', 'Adolescent', 'Adult', 'Aged', 'Bacteroides/isolation & purification', 'Child', 'Dental Pulp/microbiology', 'Eubacterium/isolation & purification', 'Female', 'Fusobacterium/isolation & purification', 'Humans', 'Male', 'Middle Aged', 'Necrosis', 'Peptococcus/isolation & purification', 'Propionibacterium/isolation & purification', 'Tooth Diseases/microbiology', 'Veillonella/isolation & purification', 'Vibrio/isolation & purification']",
M4523083,['Flossing: the great American hoax?'],,['eng'],"['Dental Devices, Home Care', 'Dentistry', 'Oral Hygiene']",
M4526091,['Flossing in the Dentiscope. 4.'],,['eng'],['Oral Hygiene'],
M4526631,['Terapia delle leucemie croniche'],,['ita'],"['Antineoplastic Agents/therapeutic use', 'Humans', 'Leukemia, Lymphoid/drug therapy', 'Leukemia, Myeloid/drug therapy']",['Antineoplastic Agents']
M4527979,['Some implications of current therapy in leukaemia.'],,['eng'],"['Acute Disease', 'Antineoplastic Agents/pharmacology', 'Antineoplastic Agents/therapeutic use', 'Cell Division/drug effects', 'Child', 'Chronic Disease', 'Drug Therapy, Combination', 'Humans', 'Immunotherapy', 'Infection/complications', 'Kinetics', 'Leukemia/complications', 'Leukemia/drug therapy', 'Leukemia/physiopathology', 'Leukemia/therapy', 'Leukemia, Lymphoid/therapy', 'Leukemia, Myeloid/therapy', 'Leukemia, Myeloid, Acute/therapy']",['Antineoplastic Agents']
M4528551,['Epistaxis. A clinical study with special reference to fibrinolysis.'],,['eng'],"['Adolescent', 'Adult', 'Age Factors', 'Aged', 'Anemia/complications', 'Aspirin/adverse effects', 'Child', 'Cyclohexanecarboxylic Acids/therapeutic use', 'Epistaxis/blood', 'Epistaxis/chemically induced', 'Epistaxis/complications', 'Epistaxis/drug therapy', 'Epistaxis/etiology', 'Epistaxis/genetics', 'Epistaxis/microbiology', 'Epistaxis/pathology', 'Epistaxis/therapy', 'Female', 'Fibrinolysis', 'Hemostasis', 'Humans', 'Hypertension/complications', 'Leukocyte Count', 'Male', 'Middle Aged', 'Nasal Mucosa/pathology', 'Respiratory Tract Infections/complications']","['Cyclohexanecarboxylic Acids', 'Aspirin (R16CO5Y76E)']"
M4530557,"['Motivation, was ist das?']",,['ger'],"['Attitude to Health', 'Esthetics, Dental', 'Humans', 'Motivation', 'Patients']",
